ko05230	AMEX60DD012941
ko04514	AMEX60DD012944
ko04530	AMEX60DD012944
ko04670	AMEX60DD012944
ko05160	AMEX60DD012944
ko04068	AMEX60DD012954
ko04136	AMEX60DD012954
ko04137	AMEX60DD012954
ko04138	AMEX60DD012954
ko04139	AMEX60DD012954
ko04140	AMEX60DD012954
ko04212	AMEX60DD012954
ko04371	AMEX60DD012954
ko04621	AMEX60DD012954
ko04727	AMEX60DD012954
ko05167	AMEX60DD012954
ko04150	AMEX60DD012959
ko04310	AMEX60DD012959
ko04330	AMEX60DD012959
ko04390	AMEX60DD012959
ko04550	AMEX60DD012959
ko04916	AMEX60DD012959
ko04934	AMEX60DD012959
ko05165	AMEX60DD012959
ko05166	AMEX60DD012959
ko05200	AMEX60DD012959
ko05217	AMEX60DD012959
ko05224	AMEX60DD012959
ko05225	AMEX60DD012959
ko05226	AMEX60DD012959
ko00071	AMEX60DD012960
ko01100	AMEX60DD012960
ko01212	AMEX60DD012960
ko04390	AMEX60DD012965
ko04724	AMEX60DD012965
ko05016	AMEX60DD012965
ko05030	AMEX60DD012965
ko03008	AMEX60DD012969
ko03013	AMEX60DD012969
ko04060	AMEX60DD012971
ko04066	AMEX60DD012971
ko04151	AMEX60DD012971
ko04630	AMEX60DD012971
ko04640	AMEX60DD012971
ko05200	AMEX60DD012971
ko04621	AMEX60DD012973
ko00512	AMEX60DD012977
ko00533	AMEX60DD012977
ko00601	AMEX60DD012977
ko01100	AMEX60DD012977
ko00512	AMEX60DD012980
ko00533	AMEX60DD012980
ko00601	AMEX60DD012980
ko01100	AMEX60DD012980
ko00512	AMEX60DD012983
ko00533	AMEX60DD012983
ko00601	AMEX60DD012983
ko01100	AMEX60DD012983
ko00601	AMEX60DD012988
ko00603	AMEX60DD012988
ko00604	AMEX60DD012988
ko01100	AMEX60DD012988
ko00601	AMEX60DD012989
ko00603	AMEX60DD012989
ko00604	AMEX60DD012989
ko01100	AMEX60DD012989
ko00310	AMEX60DD012993
ko00514	AMEX60DD012993
ko04011	AMEX60DD012993
ko04360	AMEX60DD012996
ko05100	AMEX60DD012996
ko04144	AMEX60DD013004
ko04979	AMEX60DD013004
ko04144	AMEX60DD013005
ko04979	AMEX60DD013005
ko04060	AMEX60DD013007
ko04060	AMEX60DD013009
ko04672	AMEX60DD013009
ko05323	AMEX60DD013009
ko05202	AMEX60DD013013
ko05016	AMEX60DD013017
ko05016	AMEX60DD013018
ko05016	AMEX60DD013020
ko04360	AMEX60DD013025
ko05165	AMEX60DD013037
ko05203	AMEX60DD013037
ko00562	AMEX60DD013044
ko04621	AMEX60DD013047
ko03030	AMEX60DD013052
ko05168	AMEX60DD013063
ko04621	AMEX60DD013087
ko04621	AMEX60DD013088
ko03030	AMEX60DD013091
ko03022	AMEX60DD013102
ko05168	AMEX60DD013102
ko00230	AMEX60DD013113
ko04740	AMEX60DD013113
ko04744	AMEX60DD013113
ko00230	AMEX60DD013114
ko04740	AMEX60DD013114
ko04744	AMEX60DD013114
ko00590	AMEX60DD013130
ko01100	AMEX60DD013130
ko04664	AMEX60DD013130
ko04726	AMEX60DD013130
ko04913	AMEX60DD013130
ko05145	AMEX60DD013130
ko04212	AMEX60DD013133
ko04514	AMEX60DD013134
ko03030	AMEX60DD013170
ko04110	AMEX60DD013170
ko04111	AMEX60DD013170
ko04113	AMEX60DD013170
ko04142	AMEX60DD013176
ko04114	AMEX60DD013177
ko00240	AMEX60DD013178
ko04310	AMEX60DD013178
ko00240	AMEX60DD013179
ko04310	AMEX60DD013179
ko00240	AMEX60DD013180
ko04310	AMEX60DD013180
ko04015	AMEX60DD013208
ko04072	AMEX60DD013208
ko04080	AMEX60DD013208
ko04151	AMEX60DD013208
ko05200	AMEX60DD013208
ko00510	AMEX60DD013209
ko00514	AMEX60DD013209
ko01100	AMEX60DD013209
ko04015	AMEX60DD013211
ko04072	AMEX60DD013211
ko04080	AMEX60DD013211
ko04151	AMEX60DD013211
ko05200	AMEX60DD013211
ko00510	AMEX60DD013216
ko00514	AMEX60DD013216
ko01100	AMEX60DD013216
ko00982	AMEX60DD013226
ko01120	AMEX60DD013226
ko03030	AMEX60DD013265
ko04141	AMEX60DD013282
ko00590	AMEX60DD013300
ko01100	AMEX60DD013300
ko04664	AMEX60DD013300
ko04726	AMEX60DD013300
ko04913	AMEX60DD013300
ko05145	AMEX60DD013300
ko00590	AMEX60DD013302
ko01100	AMEX60DD013302
ko04664	AMEX60DD013302
ko04726	AMEX60DD013302
ko04913	AMEX60DD013302
ko05145	AMEX60DD013302
ko00590	AMEX60DD013303
ko01100	AMEX60DD013303
ko04664	AMEX60DD013303
ko04726	AMEX60DD013303
ko04913	AMEX60DD013303
ko05145	AMEX60DD013303
ko00590	AMEX60DD013304
ko01100	AMEX60DD013304
ko04726	AMEX60DD013304
ko00590	AMEX60DD013305
ko01100	AMEX60DD013305
ko04726	AMEX60DD013305
ko00590	AMEX60DD013306
ko01100	AMEX60DD013306
ko04726	AMEX60DD013306
ko00590	AMEX60DD013307
ko01100	AMEX60DD013307
ko04664	AMEX60DD013307
ko04726	AMEX60DD013307
ko04913	AMEX60DD013307
ko05145	AMEX60DD013307
ko00590	AMEX60DD013308
ko01100	AMEX60DD013308
ko04664	AMEX60DD013308
ko04726	AMEX60DD013308
ko04913	AMEX60DD013308
ko05145	AMEX60DD013308
ko00590	AMEX60DD013309
ko01100	AMEX60DD013309
ko04726	AMEX60DD013309
ko00590	AMEX60DD013312
ko01100	AMEX60DD013312
ko04664	AMEX60DD013312
ko04726	AMEX60DD013312
ko04913	AMEX60DD013312
ko05145	AMEX60DD013312
ko00590	AMEX60DD013313
ko01100	AMEX60DD013313
ko04726	AMEX60DD013313
ko03030	AMEX60DD013316
ko00590	AMEX60DD013321
ko01100	AMEX60DD013321
ko04664	AMEX60DD013321
ko04726	AMEX60DD013321
ko04913	AMEX60DD013321
ko05145	AMEX60DD013321
ko00590	AMEX60DD013322
ko01100	AMEX60DD013322
ko04726	AMEX60DD013322
ko00590	AMEX60DD013323
ko01100	AMEX60DD013323
ko04664	AMEX60DD013323
ko04726	AMEX60DD013323
ko04913	AMEX60DD013323
ko05145	AMEX60DD013323
ko00590	AMEX60DD013324
ko01100	AMEX60DD013324
ko04726	AMEX60DD013324
ko00590	AMEX60DD013326
ko01100	AMEX60DD013326
ko04726	AMEX60DD013326
ko03460	AMEX60DD013328
ko04330	AMEX60DD013328
ko04950	AMEX60DD013328
ko05165	AMEX60DD013328
ko05200	AMEX60DD013328
ko05224	AMEX60DD013328
ko04151	AMEX60DD013330
ko04510	AMEX60DD013330
ko04512	AMEX60DD013330
ko04974	AMEX60DD013330
ko05165	AMEX60DD013330
ko03460	AMEX60DD013331
ko04330	AMEX60DD013331
ko04950	AMEX60DD013331
ko05165	AMEX60DD013331
ko05200	AMEX60DD013331
ko05224	AMEX60DD013331
ko03460	AMEX60DD013332
ko04330	AMEX60DD013332
ko04950	AMEX60DD013332
ko05165	AMEX60DD013332
ko05200	AMEX60DD013332
ko05224	AMEX60DD013332
ko04621	AMEX60DD013337
ko04621	AMEX60DD013338
ko04621	AMEX60DD013339
ko03010	AMEX60DD013341
ko03010	AMEX60DD013345
ko04710	AMEX60DD013358
ko04711	AMEX60DD013358
ko04713	AMEX60DD013358
ko05168	AMEX60DD013358
ko05202	AMEX60DD013358
ko05221	AMEX60DD013358
ko04080	AMEX60DD013363
ko04742	AMEX60DD013363
ko00564	AMEX60DD013366
ko04725	AMEX60DD013366
ko04066	AMEX60DD013396
ko04115	AMEX60DD013396
ko04218	AMEX60DD013396
ko04371	AMEX60DD013396
ko04390	AMEX60DD013396
ko04610	AMEX60DD013396
ko04933	AMEX60DD013396
ko05142	AMEX60DD013396
ko04142	AMEX60DD013399
ko03030	AMEX60DD013417
ko00561	AMEX60DD013424
ko01100	AMEX60DD013424
ko04975	AMEX60DD013424
ko00561	AMEX60DD013430
ko04975	AMEX60DD013430
ko04212	AMEX60DD013436
ko00590	AMEX60DD013437
ko00591	AMEX60DD013437
ko01100	AMEX60DD013437
ko01523	AMEX60DD013437
ko04216	AMEX60DD013437
ko04217	AMEX60DD013437
ko04726	AMEX60DD013437
ko04750	AMEX60DD013437
ko00590	AMEX60DD013438
ko00591	AMEX60DD013438
ko01100	AMEX60DD013438
ko01523	AMEX60DD013438
ko04216	AMEX60DD013438
ko04217	AMEX60DD013438
ko04664	AMEX60DD013438
ko04726	AMEX60DD013438
ko04750	AMEX60DD013438
ko04913	AMEX60DD013438
ko05145	AMEX60DD013438
ko00590	AMEX60DD013439
ko00591	AMEX60DD013439
ko01100	AMEX60DD013439
ko01523	AMEX60DD013439
ko04216	AMEX60DD013439
ko04217	AMEX60DD013439
ko04664	AMEX60DD013439
ko04726	AMEX60DD013439
ko04750	AMEX60DD013439
ko04913	AMEX60DD013439
ko05145	AMEX60DD013439
ko04010	AMEX60DD013446
ko04062	AMEX60DD013446
ko04144	AMEX60DD013446
ko04340	AMEX60DD013446
ko04740	AMEX60DD013446
ko04926	AMEX60DD013446
ko05032	AMEX60DD013446
ko04010	AMEX60DD013457
ko04068	AMEX60DD013457
ko04110	AMEX60DD013457
ko04115	AMEX60DD013457
ko04210	AMEX60DD013457
ko04218	AMEX60DD013457
ko05200	AMEX60DD013457
ko05202	AMEX60DD013457
ko05210	AMEX60DD013457
ko05212	AMEX60DD013457
ko05213	AMEX60DD013457
ko05214	AMEX60DD013457
ko05216	AMEX60DD013457
ko05217	AMEX60DD013457
ko05218	AMEX60DD013457
ko05220	AMEX60DD013457
ko05222	AMEX60DD013457
ko05223	AMEX60DD013457
ko05224	AMEX60DD013457
ko05225	AMEX60DD013457
ko05226	AMEX60DD013457
ko04014	AMEX60DD013464
ko04062	AMEX60DD013464
ko04151	AMEX60DD013464
ko04371	AMEX60DD013464
ko04713	AMEX60DD013464
ko04723	AMEX60DD013464
ko04724	AMEX60DD013464
ko04725	AMEX60DD013464
ko04726	AMEX60DD013464
ko04727	AMEX60DD013464
ko04728	AMEX60DD013464
ko04740	AMEX60DD013464
ko04926	AMEX60DD013464
ko05032	AMEX60DD013464
ko05034	AMEX60DD013464
ko05167	AMEX60DD013464
ko05200	AMEX60DD013464
ko03013	AMEX60DD013473
ko05134	AMEX60DD013473
ko04614	AMEX60DD013475
ko05143	AMEX60DD013475
ko04068	AMEX60DD013478
ko00230	AMEX60DD013493
ko04020	AMEX60DD013493
ko04740	AMEX60DD013493
ko04742	AMEX60DD013493
ko04924	AMEX60DD013493
ko05032	AMEX60DD013493
ko04610	AMEX60DD013494
ko04310	AMEX60DD013497
ko04390	AMEX60DD013497
ko04550	AMEX60DD013497
ko04810	AMEX60DD013497
ko04934	AMEX60DD013497
ko05165	AMEX60DD013497
ko05166	AMEX60DD013497
ko05200	AMEX60DD013497
ko05206	AMEX60DD013497
ko05210	AMEX60DD013497
ko05213	AMEX60DD013497
ko05217	AMEX60DD013497
ko05224	AMEX60DD013497
ko05225	AMEX60DD013497
ko05226	AMEX60DD013497
ko03010	AMEX60DD013500
ko03015	AMEX60DD013501
ko03040	AMEX60DD013501
ko00260	AMEX60DD013506
ko00330	AMEX60DD013506
ko01100	AMEX60DD013506
ko00190	AMEX60DD013508
ko01100	AMEX60DD013508
ko04714	AMEX60DD013508
ko04723	AMEX60DD013508
ko04932	AMEX60DD013508
ko05010	AMEX60DD013508
ko05012	AMEX60DD013508
ko05016	AMEX60DD013508
ko04010	AMEX60DD013511
ko04014	AMEX60DD013511
ko04015	AMEX60DD013511
ko04151	AMEX60DD013511
ko04360	AMEX60DD013511
ko03040	AMEX60DD013519
ko03040	AMEX60DD013520
ko03040	AMEX60DD013528
ko03040	AMEX60DD013533
ko00190	AMEX60DD013549
ko01100	AMEX60DD013549
ko04714	AMEX60DD013549
ko05010	AMEX60DD013549
ko05012	AMEX60DD013549
ko05016	AMEX60DD013549
ko04068	AMEX60DD013553
ko04140	AMEX60DD013553
ko04150	AMEX60DD013553
ko04151	AMEX60DD013553
ko04152	AMEX60DD013553
ko04211	AMEX60DD013553
ko04530	AMEX60DD013553
ko04920	AMEX60DD013553
ko04068	AMEX60DD013554
ko04140	AMEX60DD013554
ko04150	AMEX60DD013554
ko04151	AMEX60DD013554
ko04152	AMEX60DD013554
ko04211	AMEX60DD013554
ko04530	AMEX60DD013554
ko04920	AMEX60DD013554
ko00480	AMEX60DD013560
ko00590	AMEX60DD013560
ko04216	AMEX60DD013560
ko04918	AMEX60DD013560
ko00230	AMEX60DD013565
ko00240	AMEX60DD013565
ko01100	AMEX60DD013565
ko03020	AMEX60DD013565
ko04623	AMEX60DD013565
ko05016	AMEX60DD013565
ko05169	AMEX60DD013565
ko02010	AMEX60DD013570
ko04975	AMEX60DD013570
ko04979	AMEX60DD013570
ko04024	AMEX60DD013583
ko04080	AMEX60DD013583
ko04724	AMEX60DD013583
ko05030	AMEX60DD013583
ko05031	AMEX60DD013583
ko05033	AMEX60DD013583
ko05034	AMEX60DD013583
ko04080	AMEX60DD013598
ko04080	AMEX60DD013613
ko00100	AMEX60DD013619
ko00140	AMEX60DD013619
ko01100	AMEX60DD013619
ko01130	AMEX60DD013619
ko04913	AMEX60DD013619
ko04919	AMEX60DD013621
ko04080	AMEX60DD013627
ko04142	AMEX60DD013627
ko04210	AMEX60DD013627
ko04614	AMEX60DD013627
ko04650	AMEX60DD013627
ko04940	AMEX60DD013627
ko05146	AMEX60DD013627
ko05202	AMEX60DD013627
ko05320	AMEX60DD013627
ko05322	AMEX60DD013627
ko05330	AMEX60DD013627
ko05332	AMEX60DD013627
ko04610	AMEX60DD013628
ko05150	AMEX60DD013628
ko05202	AMEX60DD013628
ko05322	AMEX60DD013628
ko04610	AMEX60DD013629
ko05150	AMEX60DD013629
ko05202	AMEX60DD013629
ko05322	AMEX60DD013629
ko03320	AMEX60DD013634
ko04151	AMEX60DD013634
ko04659	AMEX60DD013634
ko04919	AMEX60DD013634
ko04920	AMEX60DD013634
ko04932	AMEX60DD013634
ko04976	AMEX60DD013634
ko05160	AMEX60DD013634
ko05200	AMEX60DD013634
ko05202	AMEX60DD013634
ko05216	AMEX60DD013634
ko05222	AMEX60DD013634
ko05223	AMEX60DD013634
ko05226	AMEX60DD013634
ko04972	AMEX60DD013654
ko04974	AMEX60DD013654
ko04024	AMEX60DD013670
ko04120	AMEX60DD013686
ko05168	AMEX60DD013686
ko04514	AMEX60DD013690
ko04672	AMEX60DD013690
ko01521	AMEX60DD013697
ko01522	AMEX60DD013697
ko04012	AMEX60DD013697
ko04013	AMEX60DD013697
ko04014	AMEX60DD013697
ko04062	AMEX60DD013697
ko04072	AMEX60DD013697
ko04370	AMEX60DD013697
ko04510	AMEX60DD013697
ko04650	AMEX60DD013697
ko04722	AMEX60DD013697
ko04910	AMEX60DD013697
ko04915	AMEX60DD013697
ko04917	AMEX60DD013697
ko04926	AMEX60DD013697
ko05034	AMEX60DD013697
ko05100	AMEX60DD013697
ko05206	AMEX60DD013697
ko05214	AMEX60DD013697
ko05220	AMEX60DD013697
ko05224	AMEX60DD013697
ko05225	AMEX60DD013697
ko05226	AMEX60DD013697
ko01521	AMEX60DD013698
ko01522	AMEX60DD013698
ko04012	AMEX60DD013698
ko04013	AMEX60DD013698
ko04014	AMEX60DD013698
ko04062	AMEX60DD013698
ko04072	AMEX60DD013698
ko04370	AMEX60DD013698
ko04510	AMEX60DD013698
ko04650	AMEX60DD013698
ko04722	AMEX60DD013698
ko04910	AMEX60DD013698
ko04915	AMEX60DD013698
ko04917	AMEX60DD013698
ko04926	AMEX60DD013698
ko05034	AMEX60DD013698
ko05100	AMEX60DD013698
ko05206	AMEX60DD013698
ko05214	AMEX60DD013698
ko05220	AMEX60DD013698
ko05224	AMEX60DD013698
ko05225	AMEX60DD013698
ko05226	AMEX60DD013698
ko04550	AMEX60DD013752
ko00561	AMEX60DD013773
ko00564	AMEX60DD013773
ko00565	AMEX60DD013773
ko00600	AMEX60DD013773
ko01100	AMEX60DD013773
ko01110	AMEX60DD013773
ko04072	AMEX60DD013773
ko04666	AMEX60DD013773
ko04975	AMEX60DD013773
ko05231	AMEX60DD013773
ko03030	AMEX60DD013787
ko04015	AMEX60DD013792
ko04020	AMEX60DD013792
ko04022	AMEX60DD013792
ko04071	AMEX60DD013792
ko04261	AMEX60DD013792
ko04270	AMEX60DD013792
ko04371	AMEX60DD013792
ko04540	AMEX60DD013792
ko04611	AMEX60DD013792
ko04713	AMEX60DD013792
ko04720	AMEX60DD013792
ko04723	AMEX60DD013792
ko04724	AMEX60DD013792
ko04725	AMEX60DD013792
ko04726	AMEX60DD013792
ko04728	AMEX60DD013792
ko04730	AMEX60DD013792
ko04745	AMEX60DD013792
ko04750	AMEX60DD013792
ko04911	AMEX60DD013792
ko04912	AMEX60DD013792
ko04915	AMEX60DD013792
ko04916	AMEX60DD013792
